start
ModelConfig(embedding_size=1024, num_layers=32, num_heads=16, ffn_scale_ratio=0.5, max_context_length=8192, vocab_size=200019, debug=False, proj_ratio_min=2, proj_ratio=10, num_keep_boundary_chunk=2)
DataConfig(batch_size=50, block_size=64, buffer_size=10, tokenizer_name='gpt-4o', dataset_dir='datasets/finewebedu/CC-MAIN-2024-10', truncate_limit=1000000000, shuffle_tokens=False, mask_random=False)
TrainConfig(learning_rate=0.001, dtype='bfloat16', optimizer_options=None, exp_name='experiment', exp_num=6, save_interval_epoch=10, save_interval_iter=1000, print_interval_iteration=100, eval_interval_iteration=250, num_epochs=200, max_total_iters=10000000, num_warmup_steps=4000, gradient_checkpointing=True, value_clip_grad_norm=0.5, lr_step=1000, print_token_len=64)
model configure  3.9sec
configure optimizer during  0.4sec
372.90496 M Params
Transformer(
  (transformer): ModuleDict(
    (wte): Embedding(200019, 1024)
    (h): ModuleList(
      (0-31): 32 x Block(
        (ln_1): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (attn): CausalSelfAttention(
          (c_attn): Linear(in_features=1024, out_features=3072, bias=True)
          (c_proj): Linear(in_features=1024, out_features=1024, bias=True)
        )
        (ln_2): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (mlp): MLP(
          (c_fc): Linear(in_features=1024, out_features=512, bias=True)
          (gelu): GELU(approximate='none')
          (c_proj): Linear(in_features=512, out_features=1024, bias=True)
        )
      )
    )
    (ln_f): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
  )
  (lm_head): Linear(in_features=1024, out_features=200019, bias=False)
)
prepare dataset
load Parquet Data 1.13sec
configure DataLoaderLite during  0.0 sec
start train
/home/ubuntu/miniconda3/envs/gguf/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(

Iter      0/10000000, B  1, 0.0 Mt | Loss 12.395371, PPL 241680.39  0.000000 | F 390.6 ms, B 301.5 ms | 4.62 Kt/s | O:  infect a new computer. Downloading and running software from un | P: stom폰 Veracruzroonroonühlen ciudadano juzлат雅黑XXX(hero Bắc الوجه  ||
Iter     81/10000000, B 82, 0.3 Mt | Loss  9.747056, PPL  17103.80  3.065034 | F  83.9 ms, B 224.4 ms | 10.31 Kt/s | O: er jug found in London Wall; fine big bronze bowls came from Che | P:  the the the the the the the the the the the,,,, the the the the  ||
Iter     82/10000000, B 83, 0.3 Mt | Loss 10.224107, PPL  27559.62  2.931652 | F  79.3 ms, B 219.6 ms | 10.62 Kt/s | O: \nThe job requires her to make thematic maps and provide on-site | P: the the the the the the the the the the, the the the the the the  ||
Iter     83/10000000, B 84, 0.3 Mt | Loss 10.148721, PPL  25558.38  2.067527 | F  77.3 ms, B 201.5 ms | 11.39 Kt/s | O: MIT’s Comprehensive Initiative for Technology Evaluation (CITE), | P: e the the the the the the, the the the, the, the the the the the  ||
Iter     84/10000000, B 85, 0.3 Mt | Loss 10.030186, PPL  22701.49  1.946504 | F  86.1 ms, B 220.1 ms | 10.35 Kt/s | O: r could potentially surpass an airplane in terms of speed.\nCars | P: e the the the the the the the the the the, the,, the the the the  ||
Iter     85/10000000, B 86, 0.3 Mt | Loss 10.104566, PPL  24454.40  2.040420 | F  84.3 ms, B 206.0 ms | 10.94 Kt/s | O: ious for the client's\ncurrent abilities, then the therapist and | P: e the the the the the the the the the the the,,, the the the the  ||
Iter     86/10000000, B 87, 0.3 Mt | Loss 10.067832, PPL  23572.41  2.012066 | F  85.8 ms, B 226.3 ms | 10.19 Kt/s | O: the U.S., but researchers at the University of South Florida and | P: the,,, the,,,, the the the the the,, the, the,,,,,,, the the the  ||
Iter     87/10000000, B 88, 0.3 Mt | Loss  9.984195, PPL  21681.07  2.070819 | F  72.2 ms, B 211.5 ms | 11.19 Kt/s | O: rchestrating the immune response. Once they encounter an antigen | P:  the the the,,,,,,,,, the,, the the the the,,,,,,,, the the the,  ||
Iter     88/10000000, B 89, 0.3 Mt | Loss 10.068057, PPL  23577.71  2.235637 | F  76.9 ms, B 223.2 ms | 10.58 Kt/s | O: lls, serving as a growth factor for cytotoxic T cells. It favors | P: e the the the the the,,,,,,,,, the,, the the,,,,,,,,,, the the,,  ||
Iter     89/10000000, B 90, 0.3 Mt | Loss 10.008711, PPL  22219.17  2.285999 | F  72.4 ms, B 207.5 ms | 11.34 Kt/s | O: umor growth, angiogenesis, tissue remodeling, and metastasis. It | P:  the the, the the the,,,,,,,,,,,, the,,,,,,,,,,, the the the the  ||
Iter     90/10000000, B 91, 0.3 Mt | Loss  9.864688, PPL  19238.87  2.372477 | F 111.8 ms, B 236.2 ms | 9.13 Kt/s | O: lt mouse fibroblasts using viral vectors. This process reprogram | P: ,,,,,,,,,,,, the the the,,,,,,,,,,,, the,,,,,,,,,,, the the the,  ||
Iter     91/10000000, B 92, 0.3 Mt | Loss  9.778291, PPL  17646.46  2.139952 | F  82.0 ms, B 208.5 ms | 10.93 Kt/s | O: cell activation, differentiation, and survival. It forms part of | P: ,,,, the,,,,,,,,,,,,,,,,,,,,, the,,,,,,,,,,,,,,,,,,,,,,, the,,,,  ||
Iter     92/10000000, B 93, 0.3 Mt | Loss  9.701660, PPL  16344.72  2.079362 | F  77.0 ms, B 211.0 ms | 11.03 Kt/s | O: largest in history, but it will take much more than that to make | P: ,,, the the the the,,,,,, the the,,,,,,,,,,,, the,,,,,,,,,,,,,,,  ||
Iter     93/10000000, B 94, 0.3 Mt | Loss  9.923950, PPL  20413.47  2.242999 | F  72.2 ms, B 212.4 ms | 11.17 Kt/s | O: han is actually the case, and makes it easier for politicians to | P: ,,, the,,,,,,,,, the the,,,,,,,, the,,, the,,,,,,, the, the,,,,,  ||
Iter     94/10000000, B 95, 0.3 Mt | Loss  9.943525, PPL  20817.00  1.798901 | F  74.7 ms, B 201.0 ms | 11.53 Kt/s | O: explainable experiences following the death of a loved one are a | P: he the the,,, the, the the the,,,, the,,,,,,,,,,,,,,, the,,,,,,,  ||
Iter     95/10000000, B 96, 0.3 Mt | Loss  9.869942, PPL  19340.21  2.078570 | F  72.4 ms, B 215.7 ms | 11.03 Kt/s | O: ge Processing (NLP). NLP enables robots to understand, interpret | P: ,,,,,,,,,,,,,,,,,,,,, the the the,,,,,,, the,,,,,,,,,,,,,,,,,,,,  ||
Iter     96/10000000, B 97, 0.3 Mt | Loss  9.581865, PPL  14499.44  1.947632 | F  75.1 ms, B 209.6 ms | 11.15 Kt/s | O:  its lineage back to the Quechuan ch’arki, the process of drying | P: ,,,,,,, the,,,,,,,,,,,,,,,,, the the,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter     97/10000000, B 98, 0.3 Mt | Loss  9.604966, PPL  14838.29  2.149252 | F  75.8 ms, B 212.0 ms | 11.04 Kt/s | O: er, however, people can develop symptoms earlier in life as well | P: he,,,,,,,,,,,,,,,,,,,,,,,,,,,,, the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter     98/10000000, B 99, 0.3 Mt | Loss  9.621983, PPL  15092.94  2.139140 | F  74.8 ms, B 239.4 ms | 10.12 Kt/s | O: , how those sewer trout swim upstream!”) like the Kennedys would | P: ,,,,,,,,,,,,, the the the the the,,,,,,,,,,,, the,,,,,,,,,,,,,,,  ||
Iter     99/10000000, B100, 0.3 Mt | Loss  9.643335, PPL  15418.68  2.048678 | F  74.1 ms, B 219.0 ms | 10.84 Kt/s | O: ry time you wash your hands, brush your teeth or fill a glass.\n | P: the the the the the the the,,,,,,,,,,,, the the,,,,,,,,, the,,,,  ||
Iter    100/10000000, B101, 0.3 Mt | Loss  9.875923, PPL  19456.24  2.123670 | F  73.1 ms, B 219.9 ms | 10.85 Kt/s | O: d of this course students will be able to:\n- Identify the major | P:  the the the the the the,,,,,,,,,,,, the the the the,,,,,,,,,,,,  ||
Iter    101/10000000, B102, 0.3 Mt | Loss  9.662803, PPL  15721.79  1.792040 | F  77.2 ms, B 222.5 ms | 10.61 Kt/s | O: d enhances overall comfort for the patient.\n- Easy Application: | P:  the the the, the the,,, the,,,,, the,,, the the the the,,,,,,,,  ||
Iter    102/10000000, B103, 0.3 Mt | Loss  9.684356, PPL  16064.32  2.118167 | F  78.5 ms, B 222.3 ms | 10.57 Kt/s | O:  during the Holocaust\nTimeline of Events\nExplore a timeline of | P: the the the the the the the,,,,,,,,,,,, the,,,,, the the,,,,,,,,  ||
Iter    103/10000000, B104, 0.3 Mt | Loss  9.605757, PPL  14850.02  1.917126 | F  76.5 ms, B 216.3 ms | 10.85 Kt/s | O:  wine with 12 percent alcohol, or 1.5 ounces of 80 proof spirits | P: ,,,, the the the the, the the the,,,,,,,,,,,, the,,,,,,,,,,,,,,,  ||
Iter    104/10000000, B105, 0.3 Mt | Loss  9.566074, PPL  14272.28  2.049814 | F  72.3 ms, B 206.5 ms | 11.38 Kt/s | O: Q5: Is ForestVPN a reliable VPN provider?\nA: Absolutely! Forest | P: ,,,,,,,, the the the the the the the,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    105/10000000, B106, 0.3 Mt | Loss  9.483154, PPL  13136.56  1.917815 | F  75.4 ms, B 208.0 ms | 11.21 Kt/s | O: nt diagnosis of PCAG with intraocular pressure 30mm Hg or higher | P: , the the the the, the the the,,,,,,,,,,,, the,,,,,,, the,,,,,,,  ||
Iter    106/10000000, B107, 0.3 Mt | Loss  9.439370, PPL  12573.79  2.003428 | F  78.4 ms, B 223.5 ms | 10.52 Kt/s | O:  essay is not unique\nThis essay was donated by a student and is | P: , the the the the, the the the,,, the,,,,,,,, the,,,,,,,,,,,,,,,  ||
Iter    107/10000000, B108, 0.3 Mt | Loss  9.634160, PPL  15277.86  2.105457 | F  72.8 ms, B 202.2 ms | 11.54 Kt/s | O: ntries. The data is sourced from The Economist. The excess death | P: ,,,, the the the the, the the the,, the,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    108/10000000, B109, 0.3 Mt | Loss  9.480923, PPL  13107.27  2.120523 | F  80.8 ms, B 213.7 ms | 10.78 Kt/s | O: g proponent of aggressive tobacco control policies,” noting that | P: ,,,,,,,,,,,,,,,,,, the, the, the the,,,,,,,,, the,,,,,,,,,,,,,,,  ||
Iter    109/10000000, B110, 0.3 Mt | Loss  9.386353, PPL  11924.53  1.843767 | F  82.3 ms, B 209.3 ms | 10.90 Kt/s | O:  hesitate to do so.\nThe Constitution of Bangladesh, adopted in  | P: ,,,,,,,,,,,,,, the the the,,, the,, the,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    110/10000000, B111, 0.4 Mt | Loss  9.185678, PPL   9756.40  2.757617 | F  77.8 ms, B 212.6 ms | 10.95 Kt/s | O: ecome so commonplace that people sometimes forget the importance | P: he the the the the, the the the,,,,, the the, the,,,,,,,,,,,,,,,  ||
Iter    111/10000000, B112, 0.4 Mt | Loss  9.354239, PPL  11547.66  2.164341 | F  77.1 ms, B 217.7 ms | 10.78 Kt/s | O:  to a quality assurance program.\n- Hot Works Permits are issued | P: e the the the the the the the the the,,,,,,,, the,,,,,,,,,,,,,,,  ||
Iter    112/10000000, B113, 0.4 Mt | Loss  9.316236, PPL  11117.05  1.853383 | F  95.8 ms, B 220.9 ms | 10.04 Kt/s | O: th species perfectly adapted to their saline homes, the tranquil | P: he the the,, the,, the the the the the the the,,,, the,,,, the,,  ||
Iter    113/10000000, B114, 0.4 Mt | Loss  9.232383, PPL  10222.87  2.483211 | F  74.0 ms, B 219.4 ms | 10.83 Kt/s | O: ributed to the substantial subordination of women in patriarchal | P: e the the the the the the the the the,, the,,,, the, the,, the,,  ||
Iter    114/10000000, B115, 0.4 Mt | Loss  9.266938, PPL  10582.30  1.757166 | F  77.4 ms, B 226.6 ms | 10.45 Kt/s | O: f\nMSIR.0494: Assert info: 21\nIn the next-to-last example above | P: the the the the the, the the,,,, the the the the the the the the  ||
Iter    115/10000000, B116, 0.4 Mt | Loss  9.420923, PPL  12343.97  1.742338 | F  87.0 ms, B 221.3 ms | 10.29 Kt/s | O: es. The ITC is a tax credit and not a tax rebate — before buying | P:  the the the the the the the,,,, the the the the the the the the  ||
Iter    116/10000000, B117, 0.4 Mt | Loss  9.388076, PPL  11945.09  1.677500 | F  77.6 ms, B 244.8 ms | 9.86 Kt/s | O: tat of Stygian Owl:\nThis unique owl is present in South America | P: he the the the the the,, the the the the the the the the the the  ||
Iter    117/10000000, B118, 0.4 Mt | Loss  9.155205, PPL   9463.57  1.960392 | F  76.7 ms, B 224.2 ms | 10.56 Kt/s | O: wever, if complications arise during therapy more frequent blood | P: he the the the the the, the, the the the the the the the the the  ||
Iter    118/10000000, B119, 0.4 Mt | Loss  9.092471, PPL   8888.12  1.743597 | F  79.3 ms, B 210.5 ms | 10.96 Kt/s | O: face damage.\nThe advantage of the CO2 pellets is that they subl | P: e the the the the the the,,, the the the the the the the the the  ||
Iter    119/10000000, B120, 0.4 Mt | Loss  9.310830, PPL  11057.12  1.824818 | F  90.5 ms, B 228.8 ms | 9.96 Kt/s | O: guish what you know based on research from what you do not know. | P:  the the the the the the the,,,, the the the the the the the the  ||
Iter    120/10000000, B121, 0.4 Mt | Loss  9.055195, PPL   8562.91  1.811097 | F  77.9 ms, B 218.2 ms | 10.73 Kt/s | O: o the new diet by gradually adding the new food to their current | P: ,,, the the the,,,,,, the the the,,,,,,,,,,, the the the the the  ||
Iter    121/10000000, B122, 0.4 Mt | Loss  8.983779, PPL   7972.70  1.653561 | F  71.9 ms, B 208.2 ms | 11.34 Kt/s | O: .\nUnderstanding the Meaning Behind the Buttons on a Rattlesnake | P: ,,,,,,,,,,,,,,,,,,,,, the the,,,,,, the, the the,,,,,,,,,,,,,,,,  ||
Iter    122/10000000, B123, 0.4 Mt | Loss  9.063306, PPL   8632.64  1.966949 | F  77.5 ms, B 220.8 ms | 10.65 Kt/s | O: historic and cultural background of the New Testament\n- Studies | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    123/10000000, B124, 0.4 Mt | Loss  9.058857, PPL   8594.32  1.699523 | F  81.8 ms, B 205.4 ms | 11.03 Kt/s | O:  is caused by a slow “wobble” in Earth’s rotation. Over a period | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, the,,  ||
Iter    124/10000000, B125, 0.4 Mt | Loss  9.171357, PPL   9617.67  1.832609 | F  79.0 ms, B 206.8 ms | 11.11 Kt/s | O: like SuperFetch the file system cache is a reactive cache (never | P: , the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, of of of  ||
Iter    125/10000000, B126, 0.4 Mt | Loss  8.810747, PPL   6705.93  2.013878 | F  81.4 ms, B 210.1 ms | 10.90 Kt/s | O: ices, and photogrammetry helps create 3D models from photographs | P: ,, the,,,,,,,,, the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, of,,  ||
Iter    126/10000000, B127, 0.4 Mt | Loss  8.729941, PPL   6185.37  1.744112 | F  72.5 ms, B 232.2 ms | 10.43 Kt/s | O: to see the red, green, and blue or RGB values, just use the eyed | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, the the the the  ||
Iter    127/10000000, B128, 0.4 Mt | Loss  8.936792, PPL   7606.76  2.066622 | F  81.7 ms, B 275.4 ms | 8.91 Kt/s | O: ed when President Kimball announced he had received a revelation | P: he the the,,,,,,,,,,,,,,,,,,,,,,, the,,,,,,,,,,, the the the the  ||
Iter    128/10000000, B129, 0.4 Mt | Loss  9.191880, PPL   9817.09  1.594977 | F  89.2 ms, B 222.9 ms | 10.16 Kt/s | O: h OSHA regulations.\nFrom there you will be able to figure out a | P: ,,,,,,,, the the the the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    129/10000000, B130, 0.4 Mt | Loss  9.021196, PPL   8276.67  1.457541 | F  70.3 ms, B 219.4 ms | 10.96 Kt/s | O: ate a specific amount of time for each question, and stick to it | P: ,,,,,, the the the the,, of,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    130/10000000, B131, 0.4 Mt | Loss  9.020371, PPL   8269.85  1.808449 | F  85.1 ms, B 217.0 ms | 10.51 Kt/s | O: o perform discectomy, laminectomy (or spinal decompression), and | P: ,,,,,,,, the the the the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    131/10000000, B132, 0.4 Mt | Loss  8.869410, PPL   7111.08  1.594085 | F  75.3 ms, B 212.5 ms | 11.04 Kt/s | O: merous cores.\nCompared to its previous version, the SW26010-Pro | P: ,, the the the the the, the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    132/10000000, B133, 0.4 Mt | Loss  8.798526, PPL   6624.47  1.618948 | F  76.4 ms, B 204.3 ms | 11.31 Kt/s | O: ad saying that "you'll not know the true face of Xinjiang if you | P: ,, the the the the,,,,,,,,,,,,,,,,,,,,,,,, the,,,,,,,, the,,,,,,  ||
Iter    133/10000000, B134, 0.4 Mt | Loss  8.958008, PPL   7769.86  1.744261 | F  77.4 ms, B 202.1 ms | 11.36 Kt/s | O: plants use energy from sunlight to produce sugar. Organisms that | P:  the the the the,, the,,,,,,,,,,,,,,,,,,,, the,,,,,, the,,,,,,,,  ||
Iter    134/10000000, B135, 0.4 Mt | Loss  8.668462, PPL   5816.55  1.546278 | F  69.6 ms, B 213.7 ms | 11.19 Kt/s | O: logroup is. In most cases, it is possible to refine the SNP test | P:  the the the the,,,,,,,,,,,,,,,,,,,, the the the the,,,,,,,,,,,,  ||
Iter    135/10000000, B136, 0.4 Mt | Loss  8.606323, PPL   5466.11  1.645203 | F  73.0 ms, B 201.4 ms | 11.58 Kt/s | O: nk, feel and behave and therefore building bonds with others can | P: e,,,,,,,,,,,,,,,,,,,, the the the the the,,, the the the the,,,,  ||
Iter    136/10000000, B137, 0.4 Mt | Loss  8.977456, PPL   7922.45  1.895542 | F  73.4 ms, B 205.7 ms | 11.37 Kt/s | O: Harvard Referencing by the end of the course. It will be good if | P: e the the the the the the,, the the the the the the the the, the  ||
Iter    137/10000000, B138, 0.4 Mt | Loss  8.638569, PPL   5645.25  1.454749 | F 119.3 ms, B 206.1 ms | 9.77 Kt/s | O: nding terms, such as ‘smart farming’ and ‘regenerative farming’, | P: he,, the the the the the the the the the the the the the the,,,,  ||
Iter    138/10000000, B139, 0.4 Mt | Loss  8.639790, PPL   5652.14  1.482481 | F 103.7 ms, B 216.7 ms | 9.92 Kt/s | O: auses and Risk Factors for Foot Lesions\n- Friction and Pressure | P: the, the the, the the the the the the,,, the the the the the,,,,  ||
Iter    139/10000000, B140, 0.4 Mt | Loss  8.827519, PPL   6819.35  1.411644 | F  97.2 ms, B 204.0 ms | 10.55 Kt/s | O: t particles floating in the blood) and triglyceride profiles and | P: the the the the the the the the, the the the the the the the,,,,  ||
Iter    140/10000000, B141, 0.4 Mt | Loss  8.702662, PPL   6018.91  1.356639 | F  88.5 ms, B 255.4 ms | 9.25 Kt/s | O: gh-profile and to be useful in particular to Defra, the EA and P | P: ,,,,,,,, the,,,,,,,,, the,,,,,,,,,,,,,,,,,,, the the the the,,,,  ||
Iter    141/10000000, B142, 0.5 Mt | Loss  8.554478, PPL   5189.94  1.517223 | F  82.1 ms, B 204.3 ms | 11.06 Kt/s | O: rime of witchcraft (Blumberg). 1692 was a year of witch hunting. | P:  the,,,,,,,,,,,,,,,, the the the the,,,,,,,, the the the the,,,,  ||
Iter    142/10000000, B143, 0.5 Mt | Loss  8.470434, PPL   4771.59  1.435891 | F  92.2 ms, B 219.9 ms | 10.19 Kt/s | O:  blood. Unlike broken blood vessels located under the skin which | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, the,, the,,,,  ||
Iter    143/10000000, B144, 0.5 Mt | Loss  8.498130, PPL   4905.59  1.548575 | F 104.4 ms, B 201.4 ms | 10.38 Kt/s | O:  result of the improved transfer rates and lower voltage, you'll | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    144/10000000, B145, 0.5 Mt | Loss  8.658306, PPL   5757.77  1.595641 | F  79.9 ms, B 213.0 ms | 10.85 Kt/s | O: ar is so powerful, if you can't use it, you are essentially iced | P: ,,,,,, the,,,,,,,,,,,,,,,,,,,, the, the,,,,,,,, the, the the,,,,  ||
Iter    145/10000000, B146, 0.5 Mt | Loss  8.538427, PPL   5107.31  1.528025 | F  92.9 ms, B 234.8 ms | 9.70 Kt/s | O:  time off your phone daily is a good idea. You could schedule it | P: ,,,,,,,,,,,,,,,,,,,,,,, the the the the,,,,,,,, the, the the,,,,  ||
Iter    146/10000000, B147, 0.5 Mt | Loss  8.615093, PPL   5514.26  1.258793 | F  86.1 ms, B 257.9 ms | 9.24 Kt/s | O: tribution facilities with a maximum daily supply capacity of 80, | P: the,,,,,,,,,,,, the, the the the the,,,,,,,, the the the the,,,,  ||
Iter    147/10000000, B148, 0.5 Mt | Loss  8.669951, PPL   5825.22  1.241513 | F  89.9 ms, B 252.9 ms | 9.26 Kt/s | O: -vectors were originally devised to solve the problem of speaker | P: the,,,,,,,,,,,,,,, the the the,,,,,,,, the the the the, the, the  ||
Iter    148/10000000, B149, 0.5 Mt | Loss  8.309810, PPL   4063.54  1.360192 | F  80.7 ms, B 229.2 ms | 10.26 Kt/s | O: he scenarios we have planned for.\nAs cyber security experts, we | P: he the, the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, the, the the,,,,  ||
Iter    149/10000000, B150, 0.5 Mt | Loss  8.451098, PPL   4680.21  1.342746 | F  85.8 ms, B 248.1 ms | 9.53 Kt/s | O: professional help to improve. Just like other illnesses, anxiety | P: ,, the the, the, the the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    150/10000000, B151, 0.5 Mt | Loss  8.525923, PPL   5043.84  1.289730 | F  83.7 ms, B 223.2 ms | 10.35 Kt/s | O: Such expulsions can inject "billions of tons of coronal material | P: the, the the,,,,, the,,,,,,,,,,,,,, the the,,,,,, the,,,,,,,,,,,  ||
Iter    151/10000000, B152, 0.5 Mt | Loss  8.678808, PPL   5877.04  1.477372 | F  71.2 ms, B 275.0 ms | 9.18 Kt/s | O: ntific tests demonstrate that typical yoga observe raises mind G | P:  the,,,,,,,,,,,,,,,,,,,,, the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    152/10000000, B153, 0.5 Mt | Loss  8.329092, PPL   4142.65  1.201442 | F  82.6 ms, B 226.5 ms | 10.28 Kt/s | O: upply interruptions.\nReactors help customers reduce electricity | P: e the,,,,,,,,,, the the,,,,,,,,, the the the the the the the,,,,  ||
Iter    153/10000000, B154, 0.5 Mt | Loss  8.798437, PPL   6623.88  1.219080 | F  87.8 ms, B 231.8 ms | 9.95 Kt/s | O: s grouping forms. Planes or parts of forms must be aesthetically | P:  the the the the the the the the the the the the the the the the  ||
Iter    154/10000000, B155, 0.5 Mt | Loss  8.462446, PPL   4733.62  1.278858 | F  77.8 ms, B 229.4 ms | 10.35 Kt/s | O:  injection “between” the valve rings (NEVER mixed with the steam | P:  the the the the the the the the the the the the the the the the  ||
Iter    155/10000000, B156, 0.5 Mt | Loss  8.398882, PPL   4442.10  1.102979 | F  78.7 ms, B 249.4 ms | 9.70 Kt/s | O: n different places of the space station: the observation window, | P:  the the the the the the the the the the the the the the the the  ||
Iter    156/10000000, B157, 0.5 Mt | Loss  8.551621, PPL   5175.14  1.267673 | F  80.2 ms, B 221.5 ms | 10.54 Kt/s | O: d of state, there was always\nan exchange of gifts.\nAuthor Geza | P:  the the the the the the the the the the the the the the the the  ||
Iter    157/10000000, B158, 0.5 Mt | Loss  8.479312, PPL   4814.14  1.387549 | F  89.6 ms, B 275.1 ms | 8.72 Kt/s | O: tion does not always in shape for application. Computer software | P:  the the the the the the the the the the the the the the the the  ||
Iter    158/10000000, B159, 0.5 Mt | Loss  8.405552, PPL   4471.83  1.441915 | F  87.2 ms, B 230.2 ms | 10.02 Kt/s | O:  yellow flowers and heart-shaped leaves are a delight to see and | P:  the the the the the the the the the the the the the the the the  ||
Iter    159/10000000, B160, 0.5 Mt | Loss  8.069732, PPL   3196.24  1.548205 | F  83.0 ms, B 225.9 ms | 10.28 Kt/s | O: act and harm of substance use. In addition, support can be given | P:  the the the the the the the the the the the the the the the the  ||
Iter    160/10000000, B161, 0.5 Mt | Loss  8.356567, PPL   4258.05  1.340863 | F  95.3 ms, B 246.1 ms | 9.30 Kt/s | O: ngo and Nakuru counties respectively.\nAPaD, together with other | P: ,,,,, the the the,,,,,,,, the the the the,,, the the the the the  ||
Iter    161/10000000, B162, 0.5 Mt | Loss  7.972881, PPL   2901.20  1.411211 | F  86.9 ms, B 197.6 ms | 11.16 Kt/s | O: ly 20th century. Every summer, when parents were busy working at | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    162/10000000, B163, 0.5 Mt | Loss  8.117222, PPL   3351.70  1.310853 | F 100.5 ms, B 234.7 ms | 9.49 Kt/s | O: oon’s inexorable push and pull on our planet’s oceans. According | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    163/10000000, B164, 0.5 Mt | Loss  8.051387, PPL   3138.14  1.391790 | F  75.2 ms, B 209.2 ms | 11.18 Kt/s | O: k Europe needs to be stronger, they need common defense. This is | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    164/10000000, B165, 0.5 Mt | Loss  8.470816, PPL   4773.41  2.674221 | F  86.9 ms, B 207.6 ms | 10.79 Kt/s | O: evelopment?\nHow is neurodevelopment monitored?\nWhat are normal | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,. the,,,,,,,  ||
Iter    165/10000000, B166, 0.5 Mt | Loss  8.297183, PPL   4012.55  5.179199 | F  77.0 ms, B 203.4 ms | 11.32 Kt/s | O: conjunctivitis?\nWhat are the less common childhood illnesses?\n | P: ,,,, the the the the,,,,,,,, the the the the the the the the,,,,  ||
Iter    166/10000000, B167, 0.5 Mt | Loss  8.210308, PPL   3678.68  3.591318 | F  87.0 ms, B 211.0 ms | 10.65 Kt/s | O: osteroid injections to reduce inflammation and provide temporary | P: he,,,,,, the the the the the the the the the the the the the the  ||
Iter    167/10000000, B168, 0.5 Mt | Loss  8.201670, PPL   3647.03  1.260265 | F  72.8 ms, B 224.9 ms | 10.68 Kt/s | O: ble-click the patcher\nobject labeled at the bottom of the patch | P:  the the the the the the the the the the the the the the the the  ||
Iter    168/10000000, B169, 0.5 Mt | Loss  8.116303, PPL   3348.62  1.330902 | F  83.5 ms, B 237.0 ms | 9.92 Kt/s | O: tern evening sky after sunset.\nVenus last transitioned from the | P:  the the the the the the the the the the the the the the the the  ||
Iter    169/10000000, B170, 0.5 Mt | Loss  7.970488, PPL   2894.27  1.632647 | F  85.2 ms, B 212.4 ms | 10.68 Kt/s | O:  as “echo, conversation” and “speech”, which is why it indicates | P:  the the the the the the the the the the the the the the the the  ||
